Nro Registro,Especie,Condición genética,Nombre botánico,Cultivar,Tipo,Característica,G Especie,Inscripción RNC,Inscripción RNPC,Validez RNPC,Vigencia,País,Solicitante,Representante,Evento de Transformación,
1008,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,S 340,1,,OL,1981/09/11,0000/00/00,0000/00/00,,USA,HIBRIDOS WAC SA,CAVANAGH ROBERTO DIEGO,,
5172,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,S-393,1,OLG,OL,1997/07/28,0000/00/00,0000/00/00,,ARG,HIBRIDOS WAC S.A.,PEDRAZA EDMUNDO HUGO,,
1002,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SIGCO 450,1,,OL,1981/09/11,0000/00/00,0000/00/00,,USA,PALAVERSICH Y CIA S.A.C.,PALAVERSICH CARLOS ANTONIO,,
1280,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SIGCO 470,1,,OL,1984/09/28,0000/00/00,0000/00/00,,USA,PALAVERSICH Y CIA S.A.C.,PALAVERSICH ALBERTO JUSTO,,
1044,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SIGCO 488,1,,OL,1982/11/03,0000/00/00,0000/00/00,,USA,PALAVERSICH Y CIA S.A.C.,PALAVERSICH CARLOS ANTONIO,,
1492,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SIGCO 490,1,,OL,1985/06/13,0000/00/00,0000/00/00,,USA,PALAVERSICH Y CIA S.A.C.,PALAVERSICH ALBERTO JUSTO,,
3175,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SIGCO 954,1,CNF,OL,1994/04/18,0000/00/00,0000/00/00,,USA,AGRIGENETICS S.A.,POZZI JAUREGUI GUILLERMO,,
3174,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SIGCO 974,1,CNF,OL,1994/04/18,0000/00/00,0000/00/00,,USA,AGRIGENETICS S.A.,POZZI JAUREGUI GUILLERMO,,
8278,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SPS 4540,1,,OL,2003/11/20,0000/00/00,0000/00/00,,ARG,CRIADERO DE SEMILLAS ACA,GATTI HECTOR O.,,
865,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SPS 707,1,,OL,1980/07/07,0000/00/00,0000/00/00,,ARG,TOOL RESEARCH ARGENTINA,MONES CAZON LAUREANO WENCESLAO,,
1969,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SPS 7115,1,,OL,1988/12/29,0000/00/00,0000/00/00,,ARG,CRIADERO SPS S.A.,,,
14663,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SUNGRO 70 CP,1,,OL,2013/07/19,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA,ROQUE HERNAN GUILLEN VAZQUEZ,,
16448,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SUNGRO 80,1,,OL,2016/05/30,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA,VAZQUEZ GUILLEN ROQUE HERNAN,,
1024,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SUPER 401,1,,OL,1982/03/04,0000/00/00,0000/00/00,,ARG,CARGILL S.A.,SAVOIA HECTOR JULIO,,
1025,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SUPER 406,1,,OL,1982/03/04,0000/00/00,0000/00/00,,ARG,CARGILL S.A.,SAVOIA HECTOR JULIO,,
2668,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SUPER DW-27,1,,OL,1992/11/16,0000/00/00,0000/00/00,,ARG,CARGILL S.A.,GUARDIA ANTONIO ROALDO,,
2703,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SURERO,1,,OL,1993/01/21,0000/00/00,0000/00/00,,ARG,DOMINGO OSCAR AGUSTIN,DOMINGO OSCAR AGUSTIN,,
15427,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SY 3130,1,,OL,2014/09/04,0000/00/00,0000/00/00,,ARG,SYNGENTA AGRO S.A.,BRUN AGOSTINA,,
13409,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SY 3151,1,,OL,2011/10/13,0000/00/00,0000/00/00,,ARG,SYNGENTA AGRO S.A.,KENNY JUAN VICENTE,,
17893,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,SYN 3990 CL,1,CL,OL,2018/01/28,0000/00/00,0000/00/00,,ARG,SYNGENTA AGRO S.A.,,,
2472,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TC 3001,1,,OL,1991/12/30,0000/00/00,0000/00/00,,ARG,ZENECA SAIC,SICILIANO RICARDO ROBERTO,,
2512,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TC 3002,1,,OL,1991/12/30,0000/00/00,0000/00/00,,ARG,ZENECA SAIC,SICILIANO RICARDO ROBERTO,,
2664,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TC 3003,1,,OL,1992/11/16,0000/00/00,0000/00/00,,ARG,ZENECA SAIC,SICILIANO RICARDO ROBERTO,,
3664,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TC3004,1,,OL,1994/11/28,0000/00/00,0000/00/00,,ARG,ZENECA SAIC,CABANILLAS MARCELO EDUARDO,,
5877,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TIMBO 2,1,OLG,OL,1998/08/24,0000/00/00,0000/00/00,,ARG,AGROSERVICIOS S.A.,SELA CARLOS,,
4202,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TOBA,1,OLG,OL,1995/12/26,0000/00/00,0000/00/00,,USA,CRIADERO DON ATILIO,"LAZZARI, ATILIO MIGUEL",,
1856,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRISUN 849,1,,OL,1988/05/26,0000/00/00,0000/00/00,,USA,PALAVERSICH Y CIA S.A.C.,PALAVERSICH CARLOS ANTONIO,,
3192,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRISUN 860,1,AO,OL,1993/11/22,0000/00/00,0000/00/00,,USA,AGRIGENETICS S.A.,POZZI JAUREGUI GUILLERMO,,
3193,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRISUN 870,1,AO,OL,1993/11/22,0000/00/00,0000/00/00,,USA,AGRIGENETICS S.A.,POZZI JAUREGUI GUILLERMO,,
1035,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRIUMPH 540,1,,OL,1983/01/05,0000/00/00,0000/00/00,,USA,"LA INSULA DE BRAVINO, ITALO",,,
1036,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRIUMPH 551,1,,OL,1983/01/05,0000/00/00,0000/00/00,,USA,"LA INSULA DE BRAVINO, ITALO",,,
6397,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRIUMPH 573,1,OLG,OL,1999/07/30,0000/00/00,0000/00/00,,USA,AGROSERVICIOS S.A.,,,
6366,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRIUMPH 760 C,1,CONF.,OL,1999/07/30,0000/00/00,0000/00/00,,USA,SEMILLAS BASSO S.A.C.I.A.I.F,BASSO SEMILLAS,,
6367,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRIUMPH 765 C,1,CONF.,OL,1999/07/30,0000/00/00,0000/00/00,,USA,SEMILLAS BASSO S.A.C.I.A.I.F,BASSO SEMILLAS,,
6368,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,TRIUMPH 766 CRT,1,CONF.,OL,1999/07/30,0000/00/00,0000/00/00,,USA,SEMILLAS BASSO S.A.C.I.A.I.F,BASSO SEMILLAS,,
1523,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,V Y P,1,,OL,1985/10/14,0000/00/00,0000/00/00,,ESP,GARCIA ALVAREZ JOSE,SAEZ GARCIA JOSE RAMON,,
7957,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,VDH 481,1,,OL,2003/07/11,0000/00/00,0000/00/00,,ARG,ADVANTA SEMILLAS SAIC,LIGUORI EDUARDO RODOLFO,,
5811,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,VDH-483,1,OLG,OL,1998/06/29,0000/00/00,0000/00/00,,ARG,VANDERHAVE ARG.RESEARCH S.A.,MOUTOUS JORGE EDUARDO,,
5459,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,VICTORIA 627,1,CONF,OL,1997/11/28,0000/00/00,0000/00/00,,ARG,MYCOYEN S.A.,POZZI JAUREGUI GUILLERMO,,
1660,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,VYP 60,1,,OL,1988/05/26,0000/00/00,0000/00/00,,ESP,SEMILLERO ARTASA S.A.,SAEZ GARCIA JOSE RAMON,,
2694,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,WAC S-343,1,,OL,1993/01/21,0000/00/00,0000/00/00,,USA,HIBRIDOS WAC SA,PEDRAZA EDMUNDO HUGO,,
3519,GIRASOL,HIBRIDO DE TRES LINEAS,Helianthus annuus L.,WAC S-359,1,OLG,OL,1994/09/02,0000/00/00,0000/00/00,,USA,HIBRIDOS WAC S.A.,PEDRAZA EDMUNDO HUGO,,
12547,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,ATLAS VR,1,,OL,2010/06/29,0000/00/00,0000/00/00,,ARG,VIEJO ROBLE S.A.,PORZIO LUIS ALBERTO,,
17196,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,BAHIANO,1,,OL,2017/05/26,0000/00/00,0000/00/00,,ARG,SEEDAR S.A,HUGO OMAR BASENA,,
12507,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,BS 58 INTA,1,,OL,2010/05/18,0000/00/00,0000/00/00,,ARG,INST. NAC. TEC. AGROPECUARIA,RAGONESE MARIA ELENA,,
17705,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,DOLPHIN,1,,OL,2017/11/15,0000/00/00,0000/00/00,,ARG,ZETA SEMILLAS SRL,ZAPIOLA SANTIAGO,,
10983,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,EOL,1,,OL,2008/09/11,0000/00/00,0000/00/00,,CHL,AGRICOLA PANAM SEED SERVICES,SEMAMERIS ARGENTINA SA,,
14660,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,KC 911,1,,OL,2013/07/03,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA,ROQUE HERNAN GUILLEN VAZQUEZ,,
12741,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,NTC 418XL,1,,OL,2010/09/28,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA.,GUILLERMO J. MENTRUYT,,
15392,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,NTC 90 CP,1,CL,OL,2014/08/05,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA.,MENTRUYT GUILLERMO J.,,
16551,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,PANDA XL,1,CONF,OL,2016/07/11,0000/00/00,0000/00/00,,ARG,SEEDAR S.A,BESANA HUGO OMAR,,
12474,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,PANTHER II,1,,OL,2010/05/19,0000/00/00,0000/00/00,,USA,SEEDS 2000 ARGENTINA SRL,DINARDO HUGO OSCAR,,
17706,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,PECAN,1,,OL,2017/11/15,0000/00/00,0000/00/00,,ARG,ZETA SEMILLAS SRL,ZAPIOLA SANTIAGO,,
11633,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,PERCHERON,1,,OL,2009/05/22,0000/00/00,0000/00/00,,ARG,ARGENSUN S.A.,DIAZ COLODRERO JAVIER,,
10984,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,QUYOS,1,,OL,2008/09/11,0000/00/00,0000/00/00,,CHL,AGRICOLA PANAM SEED SERVICES,SEMAMERIS ARGENTINA SA,,
12473,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,RHINO,1,,OL,2010/05/19,0000/00/00,0000/00/00,,USA,SEEDS 2000 ARGENTINA SRL,DINARDO HUGO OSCAR,,
15444,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,SRH 383,1,,OL,2014/09/04,0000/00/00,0000/00/00,,,SUNDANCE SEED S.A.,PETEK ALEJANDRO,,
11790,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,TRIUMPH 707C,1,,OL,2009/09/29,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA.,GUILLERMO J. MENTRUYT,,
11788,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,TRIUMPH 717C,1,,OL,2009/09/29,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA.,GUILLERMO J. MENTRUYT,,
11791,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,TRIUMPH 747C,1,,OL,2009/09/29,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA.,GUILLERMO J. MENTRUYT,,
11792,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,TRIUMPH 767C,1,,OL,2009/09/29,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA.,GUILLERMO J. MENTRUYT,,
11789,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,TRIUMPH 768C,1,,OL,2009/09/29,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA.,GUILLERMO J. MENTRUYT,,
11793,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,TRIUMPH 777C,1,,OL,2009/09/29,0000/00/00,0000/00/00,,ARG,DOW AGROSCIENCES ARGENTINA SA.,GUILLERMO J. MENTRUYT,,
11767,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,URUS,1,,OL,2009/07/13,0000/00/00,0000/00/00,,CHL,AGRICOLA PANAM SEED SERVICES,SEMAMERIS ARGENTINA SA,,
17063,GIRASOL,HIBRIDO SIMPLE CONFITERO,Helianthus annuus L.,VALIA 41,1,,OL,2017/02/10,0000/00/00,0000/00/00,,ARG,ARGENSUN S.A.,FERNANDO DIAZ COLODRERO,,
10302,GIRASOL,HIBRIDO SIMPLE MODIFICADO,Helianthus annuus L.,INTI JP 9,1,,OL,2007/09/11,0000/00/00,0000/00/00,,ARG,CRIAD.Y SEMILL.DON PEDRO S.A.,PAESINI RUBEN DARIO,,
9138,GIRASOL,HIBRIDO SIMPLE MODIFICADO,Helianthus annuus L.,PICAFLOR,1,OL,OL,2005/08/26,0000/00/00,0000/00/00,,ARG,ZEUS RESEARCH DE D.E.ARNALDA,ARNALDA DANIEL E.,,
3003,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,173,1,OLG,OL,1993/09/14,0000/00/00,0000/00/00,,USA,AGRIGENETICS S.A.,POZZI JAUREGUI GUILLERMO,,
3004,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,227,1,OLG,OL,1993/09/14,0000/00/00,0000/00/00,,USA,AGRIGENETICS S.A.,POZZI JAUREGUI GUILLERMO,,
10929,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,3 G 04 CLAO,1,,OL,2008/08/12,0000/00/00,0000/00/00,,USA,PAU SEMILLAS S.A.,GERMINO ROBERTO,,
16968,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,3975 CLHO,1,CLAO,OL,2016/12/22,0000/00/00,0000/00/00,,ARG,SYNGENTA AGRO S.A.,BRUN AGOSTINA,,
10140,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,48 CLS,1,,OL,2007/06/28,0000/00/00,0000/00/00,,ARG,NIDERA S.A.,FIRPO ENRIQUE FRANCISCO,,
9975,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,50 S,1,OL,OL,2007/02/26,0000/00/00,0000/00/00,,ARG,NIDERA S.A.,FIRPO ENRIQUE FRANCISCO,,
11760,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,52S,1,,OL,2009/08/27,0000/00/00,0000/00/00,,ARG,NIDERA S.A.,FIRPO ENRIQUE FRANCISCO,,
14856,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,61N,1,,OL,2013/09/03,0000/00/00,0000/00/00,,ARG,BIOCERES SEMILLAS S.A.,TRUCCO CELINA,,
1745,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,6440 MARCA PIONEER,1,,OL,1988/05/26,0000/00/00,0000/00/00,,ARG,PIONEER OVERSEAS CORPORATION,MARTINO CARLOS ALBERTO,,
2342,GIRASOL,HIBRIDOS SIMPLES,Helianthus annuus L.,6448,1,,OL,1991/03/18,0000/00/00,0000/00/00,,ARG,PIONEER OVERSEAS CORPORATION,MARTINO CARLOS ALBERTO,,
